ID	tweet	label	cleaned_text	translated
ig_train_00654	@user @user @user @user @user @user @user @user @user @user @user @user @user 🌝rie nsi awo. Adirom eme ife aka	negative	rie nsi awo Adirom eme ife aka	I have eaten by an energy
ig_train_00655	@user Zeal onye ara😃, abeg carry ya wahala dey go	negative	Zeal onye ara abeg carry ya wahala dey go	Zeal the crazy girl carry her Wahalali Dey Go
ig_train_00656	@user @user @user @user Akwuna kwuwaa gị ọnụ there!	negative	Akwuna kwuwaa gị ọnụ there	Accent to explain your mouth there
ig_train_00657	Na okuko ana anyüka nsi bu na õbagwu dî absent.	negative	Na okuko ana anyüka nsi bu na õbagwu dî absent	The hills are the poison and õ oblo
ig_train_00658	@user Mechie ọnụ gị ebe ahụ.	negative	Mechie ọnụ gị ebe ahụ	Close your mouth there
ig_train_00659	Awon horticulturist. Ndi ara https://t.co/kcZeMfyy0u	negative	Awon horticulturist Ndi ara	Eway horticulturistist
ig_train_00660	@user @user @user 😁😁😁😁😁😁 nekwa gi nekwa case	negative	nekwa gi nekwa case	and you are on the Case
ig_train_00661	I wonder ooo! Ndi iberibe! https://t.co/6ByAhtWBcd	negative	I wonder ooo Ndi iberibe	I wonded good
ig_train_00662	A story of a prey... Love ndi mmuo! Mgbo piawasi kwa gi anya... Anu mpama!	negative	A story of a prey Love ndi mmuo Mgbo piawasi kwa gi anya Anu mpama	A story of a pry love for the people shipe you eye pork
ig_train_00663	@user Imara mechie onu 🤐🤩🤩🤩	negative	Imara mechie onu	You know the mouth
ig_train_00664	Okwa unu afugo okwu na uka?! https://t.co/Hf0KDw318X	negative	Okwa unu afugo okwu na uka	Your authority is spilled in mass
ig_train_00665	Ashawo ga ebe akwa nwa na nka😂😂😂🤣🤣🤣🤣 https://t.co/GibbY1Atnq	negative	Ashawo ga ebe akwa nwa na nka	Aska will place a baby with a baby
ig_train_00666	@user @user Na lie... Onye duwa duwa like you....	negative	Na lie Onye duwa duwa like you	And bury a dwary
ig_train_00667	@user O ha ahu onwe ya n’ime ndagwurugwu. 🤣😂	negative	O ha ahu onwe ya n’ime ndagwurugwu	And they see himself in the valley
ig_train_00668	Chineke ga akpo gi oku https://t.co/JMmTl0wCLw	negative	Chineke ga akpo gi oku	God will call you
ig_train_00669	@user Jinx onye anwuru!	negative	Jinx onye anwuru	Jinx's jinx
ig_train_00670	@user @user Rain coat ahu kpuchie gi dia	negative	Rain coat ahu kpuchie gi dia	RAIN COO CHOLOCKED YOU DEA
ig_train_00671	@user @user @user @user 😂 😂 Ari rapu okwu. Ifea bụ public space sha	negative	Ari rapu okwu Ifea bụ public space sha	The Public's words are Public Space Sha
ig_train_00672	Igbo na gbakwa mmadu isi https://t.co/OqBvZIhLVE	negative	Igbo na gbakwa mmadu isi	Bush and to make a person
ig_train_00673	@user Odika anu mpama bu anu na apu ara ka obu anu na eme nzuzu!!	negative	Odika anu mpama bu anu na apu ara ka obu anu na eme nzuzu	Approximony is a meat and drives the breasts and a foolish
ig_train_00674	@user #TheWailers 🤣 Nigeria bu ebe na-ato ochi ..	negative	TheWailers  Nigeria bu ebe naato ochi	Thewailers Nigeria is a place to praise
ig_train_00675	Of all odd names, na Enoch dem give you. Odikwa egwu https://t.co/0BzbrfRPZs	negative	Of all odd names na Enoch dem give you Odikwa egwu	Of all odd names and Enoch Dem Give you're afraid
ig_train_00676	@user @user @user @user @user No iota of truth nà ímé ọkwu ahụ nwanne..... 😁 Is all a joke	negative	No iota of truth nà ímé ọkwu ahụ nwanne  Is all a joke	No ITA of Truthin in a sister's gym
ig_train_00677	@user @user @user Isi mgbaka na eme the idiot 😏	negative	Isi mgbaka na eme the idiot	Psychiatry makes the edge
ig_train_00678	@user @user @user Nna, odikwa egwu.	negative	Nna odikwa egwu	Dads to be dangerous
ig_train_00679	Okwu nkasi obi e pain am https://t.co/orF1RBYP2m	negative	Okwu nkasi obi e pain am	Talk of Comfort for Pain Am
ig_train_00680	Uwa ri nwa mkpirishi! Mana onye mebie Uwa, ya kwuo anyi ugwo ya 😃 https://t.co/PWwlYEZneG	negative	Uwa ri nwa mkpirishi Mana onye mebie Uwa ya kwuo anyi ugwo ya	The world of a flour but one who betray his world to say his payment
ig_train_00681	@user Puo gakwanu ebe? O so gi, nuo beer ugboro asaa kwa ubochi, afo gi g'adi ka nwanyi di ime. E kwucha m! 🙄🙄🙄	negative	Puo gakwanu ebe O so gi nuo beer ugboro asaa kwa ubochi afo gi gadi ka nwanyi di ime E kwucha m	PUN HOLD HOUSE SEE TO WE FREE BOE Boere daily as a year's year
ig_train_00682	@user @user Uche gị na ihe ọjọọ gbara akwụkwọ. Sị ya ndo	negative	Uche gị na ihe ọjọọ gbara akwụkwọ Sị ya ndo	Your mind and the bad forbidden
ig_train_00683	@user But e ga erigbu Onwe gi Na nri Dunlop tire🙄	negative	But e ga erigbu Onwe gi Na nri Dunlop tire	BUT was to be cut and dunlop food
ig_train_00684	As in ehh. Ihe nka di egwu. https://t.co/JnlrQyLHr3	negative	As in ehh Ihe nka di egwu	As in ehh what arts
ig_train_00685	O n'ewu m ewu//okwa i nwee weight m g'ebu gi ebu//oya asa ñuchalu m one bor//pino pino sechaalu m one shhh... @user bugodu a rap god	negative	O newu m ewuokwa i nwee weight m gebu gi ebuoya asa ñuchalu m one borpino pino sechaalu m one shhh  bugodu a rap god	Its you've built I have you had to be you with you on the Kochu my One Borgino Pino Sechu my One Shhh Undo a Rap god
ig_train_00686	Lol 😂, chukwunna kpo ya oku https://t.co/tfzEQDFAjl	negative	Lol  chukwunna kpo ya oku	Lol Classic
ig_train_00687	@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user 😭😭unu choro igbu m??	negative	unu choro igbu m	you want to kill me
ig_train_00688	@user Fuckuo off nne. Onye ara 🤣🤣	negative	Fuckuo off nne Onye ara	Fuckuo Offer's Breast
ig_train_00689	@user 😂😂😂😂😂. Nna eh ike gwụrụ	negative	Nna eh ike gwụrụ	The father of eh
ig_train_00690	@user Osi na ọgwụ no na ọtụ gị.. biko kà'm la go dị gị ofu ọnụ 😁	negative	Osi na ọgwụ no na ọtụ gị biko kàm la go dị gị ofu ọnụ	Your pussy from your pussy please enter your luggage
ig_train_00691	Barca ndi ara	negative	Barca ndi ara	Barca's Barca
ig_train_00692	Hmm lee ha ndị mmicha https://t.co/bBKN6VjY3n	negative	Hmm lee ha ndị mmicha	Hmm see them the equal
ig_train_00693	@user Onye nzuzu ka o bu	negative	Onye nzuzu ka o bu	A fool or
ig_train_00694	At your big age Kate! Otu a iha, ezigbo agbogho di ka gi! 😂😂 https://t.co/pl8jyq5WWa	negative	At your big age Kate Otu a iha ezigbo agbogho di ka gi	At your Big Age Kate this group is a good nightmare like you
ig_train_00695	Ekwensu and chineke combined kpo gi oku idiot https://t.co/lXXcPUsqky	negative	Ekwensu and chineke combined kpo gi oku idiot	Devil and God Combined to make you up on
ig_train_00696	@user @user Ịdị egwú nwanne chọọ 🙌😁😀	negative	Ịdị egwú nwanne chọọ	To be danced sister
ig_train_00697	@user @user M ga block gị, njakiri go back 😐😐	negative	M ga block gị njakiri go back	I will block your Illa go back
ig_train_00698	Firmiho said 'Ssshhhh' Mmechionu onu nsi https://t.co/l4IHaeP6YA	negative	Firmiho said Ssshhhh Mmechionu onu nsi	Firmi Says Ssshhhlus Leveling Fulls
ig_train_00699	@user Lmfao! “Nwoke m mechi onu gi! A ma m oge e jere nuta nne gi” or stuff like that	negative	Lmfao “Nwoke m mechi onu gi A ma m oge e jere nuta nne gi” or stuff like that	Lmfao "My man shines you and I have a time you had heard your mother" or Stuff like that
ig_train_00700	@user @user Mechie onu dia😂😂😂😂	negative	Mechie onu dia	Close the mouthed mouth
ig_train_00701	Ejerome uka o, ike gwuru m https://t.co/xqdghMVuw1	negative	Ejerome uka o ike gwuru m	The Gathered Charity I Cry Me
ig_train_00702	@user Onye si na ihe Anyi na eme enwero isi,Anyi ebere isi ya tinye ka onwe isi @user🙌	negative	Onye si na ihe Anyi na eme enwero isiAnyi ebere isi ya tinye ka onwe isi	A person from what we have to do with his key to guarantee
ig_train_00703	@user Nna eh. Ike gwụrụ. Ha nọkata, ha kogheribe.	negative	Nna eh Ike gwụrụ Ha nọkata ha kogheribe	The father of eh tired they look for kabibe
ig_train_00704	@user O gini bukwanu nsogbu onye nkea?	negative	O gini bukwanu nsogbu onye nkea	O Whats you have a bad problem
ig_train_00705	Lol chai patch one nsogbu https://t.co/1IMFk807Sm	negative	Lol chai patch one nsogbu	Lol chai patch one problem
ig_train_00706	@user Nwoke ahụ bụ ònye ọjọọ... Since uwa yá...... 😏😏	negative	Nwoke ahụ bụ ònye ọjọọ Since uwa yá	The man who is who is the man who is homement world yá
ig_train_00707	Giroud onye oshiiiiiii!!!!! 😁😁😂	negative	Giroud onye oshiiiiiii	Giround one Ohiiiiiii
ig_train_00708	Another Explosion in Lagos again. 2020 kwakolu ngwongwo gi naba biko. SHIOR!!😒	negative	Another Explosion in Lagos again  kwakolu ngwongwo gi naba biko SHIOR	Another Explosion in Lagos Aga Purple Publishers please Shor
ig_train_00709	Ọ bụzi ka ife nlachasi si adi??? Nsogbu dịkwa https://t.co/okZ3odZF6B	negative	Ọ bụzi ka ife nlachasi si adi Nsogbu dịkwa	It is now the wave of nalachi's problem
ig_train_00710	@user Oga ekwe mu na ha eme. Ndi iberibe.	negative	Oga ekwe mu na ha eme Ndi iberibe	It will allow me to make people
ig_train_00711	@user Ụmụnna gị there 🙄🙄	negative	Ụmụnna gị there	Your brothers there
ig_train_00712	@user Tawaa gị ọnụ 😒	negative	Tawaa gị ọnụ	Taunting to you together
ig_train_00713	@user Posh ibiakwa 🤣🤣🤣 Okwa noo 100mb bia twitter ikofusi akuko	negative	Posh ibiakwa  Okwa noo mb bia twitter ikofusi akuko	Poslla also come to the Moms to Top Twitter
ig_train_00714	😁😁😁 Onye bụ orphan anaghị agwọ́ ọgwụ ego... https://t.co/Rg9iZkOt9c	negative	Onye bụ orphan anaghị agwọ́ ọgwụ ego	Who is an orphan does not heal money
ig_train_00715	Si gi Rijuo nsi afo , ala were gi https://t.co/A7lodMje4C	negative	Si gi Rijuo nsi afo  ala were gi	From you quiet to you
ig_train_00716	Gi zawazie cross onye ogbu madu 😂 😂 https://t.co/9z9o3vip9z	negative	Gi zawazie cross onye ogbu madu	You sent the Cross who murdered
ig_train_00717	@user @user Ndiigbo ewerela anya ha hu nti ha n'obodo a. Kedukwanu ihe onye ofe mmanu nkea na akogheridi?	negative	Ndiigbo ewerela anya ha hu nti ha nobodo a Kedukwanu ihe onye ofe mmanu nkea na akogheridi	Their eyes have been watched to see their ears of the country with a rough one for a term
ig_train_00718	@user kwa nyere onwe gi ugwu...	negative	kwa nyere onwe gi ugwu	too for yourself mountains
ig_train_00719	@user Ezigbote nsogbu abatago zion oh. 😂	negative	Ezigbote nsogbu abatago zion oh	A good effect on the zion oh
ig_train_00720	@user e buro ezigbo mmadu	negative	e buro ezigbo mmadu	Human people were been taken
ig_train_00721	@user @user 😂😂😂😂 ọhụrụ ntàntá gị? Kedu ihe ọ na achiru? 🤷🏾‍♂️	negative	ọhụrụ ntàntá gị Kedu ihe ọ na achiru ‍	innovation of your new
ig_train_00722	I'm sorry, I apologize for that. Asim otolo gbagbuo gi there Ya ka Amadioha kugbuo gi Make Ogun fire you Kitipka gbazuo gi ahu. Ewu https://t.co/hfBgnxUWwg	negative	Im sorry I apologize for that Asim otolo gbagbuo gi there Ya ka Amadioha kugbuo gi Make Ogun fire you Kitipka gbazuo gi ahu Ewu	Im sorry i apologize for that I'm shooting you a bake girl you Kitipka
ig_train_00723	Ndi Madrid a ehn Ike gwuru🤦🏽‍♀️	negative	Ndi Madrid a ehn Ike gwuru‍	The Madrids a flus dug
ig_train_00724	Akpa nsogbu ka ha bu.😂 ‘Bag of trouble’ in English. https://t.co/YXfhAs09xC	negative	Akpa nsogbu ka ha bu ‘Bag of trouble’ in English	The first problem as they are 'Bag of the Trouble' in English
ig_train_00725	Egwu ndi Mgbu https://t.co/RlX8YgCGSe	negative	Egwu ndi Mgbu	Fear of pain
ig_train_00726	Nnaaaa e Ndi Mgbu https://t.co/Rm6jBIoraZ	negative	Nnaaaa e Ndi Mgbu	My father is a pain
ig_train_00727	@user nwokem nnoo nwayo	negative	nwokem nnoo nwayo	man my man
ig_train_00728	biko wepu anya n'ala , na ala ga gbazikwa gi ara "" - Phyno https://t.co/td97buFYcq	negative	biko wepu anya nala  na ala ga gbazikwa gi ara   Phyno	Please remove the eyes that the land will get back to you from phyno
ig_train_00729	Nkita rawachakwa gi anya 😡😡😡😡 https://t.co/JnslJtudU7	negative	Nkita rawachakwa gi anya	And the dogs drop you
ig_train_00730	Ihe nka ogae yi ya ka akwa😂 https://t.co/GRreZsH6qR	negative	Ihe nka ogae yi ya ka akwa	The craftier will wear it
ig_train_00731	@user @user @user Ndi na ta anu madu 🏃	negative	Ndi na ta anu madu	Who are in the gods
ig_train_00732	Ụmụ azụ a adịghịkwa mean oo, so no money no fuck 🙄🙄🙄	negative	Ụmụ azụ a adịghịkwa mean oo so no money no fuck	Backs are not maena Oothe with No Money No Fuck
ig_train_00733	@user IJ Hapum aka biko Ike gi adiro'm 😂😂😂😂😂😂	negative	IJ Hapum aka biko Ike gi adirom	Ij i'm help please your ability to
ig_train_00734	@user @user @user @user @user @user @user @user @user Inaghi atu ujo oku okwaya?	negative	Inaghi atu ujo oku okwaya	You don't doubt the shattery call
ig_train_00735	@user @user Propaganda gbuo gi dee	negative	Propaganda gbuo gi dee	Propaganda kill you
ig_train_00736	@user Ezigbo afo anu	negative	Ezigbo afo anu	Real rich
ig_train_00737	Nkita riforu gi nsi. Wtf https://t.co/ZTOOCD3Mlx	negative	Nkita riforu gi nsi Wtf	The dog you wtf
ig_train_00738	Negodu Onye Nzuzu. https://t.co/0m6RVyeK6P	negative	Negodu Onye Nzuzu	Negoted a fool
ig_train_00739	@user Fa na-akọ ka ndị emefulu uche..	negative	Fa naakọ ka ndị emefulu uche	The famous fans to the senses
ig_train_00740	Ihe nkea obu eziokwu??""""@user: Chinekeeee, Nomoreloss dead ke? Chukwu biko ekwena udili onwu nkea. RIP""""	negative	Ihe nkea obu eziokwu Chinekeeee Nomoreloss dead ke Chukwu biko ekwena udili onwu nkea RIP	The Key Is the Truth
ig_train_00741	Hackers ndi mmuo https://t.co/r4H5g3272N	negative	Hackers ndi mmuo	Hackers Spirits
ig_train_00742	@user @user Ike the thing gwụrụ mmadụ.	negative	Ike the thing gwụrụ mmadụ	The power of the spine is tired of someone
ig_train_00743	@user @user Hehehehe the thing dị nnọọ egwu	negative	Hehehehe the thing dị nnọọ egwu	Hehehe The Thing is very nervous
ig_train_00744	Ike gwuru nwoke #IgboProverbFriday https://t.co/eHUertuqub	negative	Ike gwuru nwoke IgboProverbFriday	Master playing a man crushed
ig_train_00745	Shit be ringing in my head since last month.. Umu aka ga egbu mmadu with bills 😩 https://t.co/KgbTmQmV16	negative	Shit be ringing in my head since last month Umu aka ga egbu mmadu with bills	Shit Be Ringing in My Head Since Last MON Hands to Kill With Bills
ig_train_00746	@user Ekwuzine ihe. Nwata nkene ime aru	negative	Ekwuzine ihe Nwata nkene ime aru	The boy's talking of a boy
ig_train_00747	@user @user Mana Anyi unu nwekwere onu ojoo 🤣🤣🤣 Willie to Wilberforce 😂😂😂😂	negative	Mana Anyi unu nwekwere onu ojoo  Willie to Wilberforce	But we accept WILIE TO WIBERFORCE
ig_train_00748	@user @user @user @user If na cruise, may ekwensu no kpoo gi oku.	negative	If na cruise may ekwensu no kpoo gi oku	If the Cruise May the devils have been inviting you
ig_train_00749	@user Aru mere ndi igbo 😭😭😭 so so nani onwa asaa nde puku naira abago voice mail	negative	Aru mere ndi igbo  so so nani onwa asaa nde puku naira abago voice mail	Body of the Igbo members who belonged to Nani 7 million Nairicar Mail
ig_train_00750	@user Bịa nwokem, I na-azụ ahịa bra?🤷‍♂️	negative	Bịa nwokem I naazụ ahịa bra‍	COME I LOVE my Bra
ig_train_00751	@user @user 🤣🤣🤣🤣🤣 Imeghepu ọnụ gị nnọọ, I kọọ yati yati. Ok oo	negative	Imeghepu ọnụ gị nnọọ I kọọ yati yati Ok oo	Spread your mouths to report yati ok Ok Oh
ig_train_00752	Ukwe nkasi obi... Che echi che ndu gi Bere onwe gi akwa 🎶🎶🎶 https://t.co/pqbtO8SYUN https://t.co/Esl1dk9H2k	negative	Ukwe nkasi obi Che echi che ndu gi Bere onwe gi akwa	The heat of comfort tomorrow
ig_train_00753	Great, ngwa mechie onu, ndo tata https://t.co/yeKyibQnYB	negative	Great ngwa mechie onu ndo tata	Great app closes the tamse
ig_train_00754	Ida ogbenye bu onye nzuzu. 😁😁😁😁	negative	Ida ogbenye bu onye nzuzu	Poor is a fool
ig_train_00755	@user Gwa ya... Anụmanụ mmadụ	negative	Gwa ya Anụmanụ mmadụ	Tell him the animal
ig_train_00756	@user @user @user @user 🤣 🤣 🤣 Nna ehhh, ife nkea ọ diro gi egwu. All the bullets I'm firing na atụ na ogwe.	negative	Nna ehhh ife nkea ọ diro gi egwu All the bullets Im firing na atụ na ogwe	The father of Ehhh worshiping this has been you to play all the Bullets Im Furing and the instance and bar
ig_train_00757	@user @user @user @user @user @user @user @user @user @user @user Afụ be ghi m Ocho okwu dị ka gị..... Since nne ji mụọ m	negative	Afụ be ghi m Ocho okwu dị ka gị Since nne ji mụọ m	Bubble Bubble to I wish I'm just like you
ig_train_00758	@user Nkem anofego afo ato n'aka ha. Ha na-ekuyeli. Onu ha gbakwaa oku.	negative	Nkem anofego afo ato naka ha Ha naekuyeli Onu ha gbakwaa oku	The One to three months they are up to them
ig_train_00759	@user @user @user Share one gimme na. Ibu a ga anyi gbu kwa gi o	negative	Share one gimme na Ibu a ga anyi gbu kwa gi o	Share One Geme and the load we will kill you
ig_train_00760	Kedu Ihe m ga akoro umu m . 🤦🏽‍♀️ https://t.co/9nuMsgLLGw	negative	Kedu Ihe m ga akoro umu m  ‍	What do I have to ride my children
ig_train_00761	Tbvh, ndi ara ndi ara ebe niile https://t.co/WlNUIsLPz5	negative	Tbvh ndi ara ndi ara ebe niile	TBVH poisonous breasts everywhere
ig_train_00762	Akụkọ ndị usa 😂😂😂😂 https://t.co/qXuho9mbVJ	negative	Akụkọ ndị usa	The USA report
ig_train_00763	Nne Ihe nka di egwu ooo https://t.co/C6I13pVGf4	negative	Nne Ihe nka di egwu ooo	Mother's mother's mother ooo
ig_train_00764	@user 😂😂 Nwanne wepu anya. Nke a ga-egbu mmadu	negative	Nwanne wepu anya Nke a gaegbu mmadu	A sibling would be killed
ig_train_00765	@user @user Ndị a ji mmadụ akwọ ọka	negative	Ndị a ji mmadụ akwọ ọka	These people use one's grain
ig_train_00766	@user @user Ramsey Against Galatasaray 30 yard strike nko? Uzochukwu m ga achotara gi utali ooo	negative	Ramsey Against Galatasaray  yard strike nko Uzochukwu m ga achotara gi utali ooo	Ramseey Against Galataray Yard Strike I'll find you uoo
ig_train_00767	@user Nya ehnnnn.......hmmmm...... nsogbu di ooo!	negative	Nya ehnnnnhmmmm nsogbu di ooo	Nyouthnthmmmmmmmmmm.
ig_train_00768	Onitsha a bụzi ife sọrọ gị n'eme o nwere onye ga a a tupuru gị ọnụ 💔	negative	Onitsha a bụzi ife sọrọ gị neme o nwere onye ga a a tupuru gị ọnụ	Only this is to be dissolved to you who will have a bite to you
ig_train_00769	@user @user @user Ezigbo ife ifele. Tufiakwa!	negative	Ezigbo ife ifele Tufiakwa	A good wave wave in tufa
ig_train_00770	@user Mechie onu biko🙄. See master...	negative	Mechie onu biko See master	Close the edge please see Master
ig_train_00771	@user @user Anu mpama... chineke kpor gi oku	negative	Anu mpama chineke kpor gi oku	The Great View of the Lock
ig_train_00772	@user @user @user Ezigbo ndị mgbu. Ha ama nghọta n'ife agbanwe go. Uche gị dị ya.	negative	Ezigbo ndị mgbu Ha ama nghọta nife agbanwe go Uche gị dị ya	The real pain they had understanding of the Nigerian turns your mind
ig_train_00773	@user @user @user @user @user @user @user @user @user @user @user @user @user @user Mba puta nke chicason kam kuwapu gi onu	negative	Mba puta nke chicason kam kuwapu gi onu	No. of Chicason Kam picked up your mouth
ig_train_00774	@user @user @user @user @user @user @user @user @user Umu Nwanyi igbo mewaa gi Obi o	negative	Umu Nwanyi igbo mewaa gi Obi o	Ignnic girls do you hurt
ig_train_00775	@user 🤣 🤣 🤣 Okwa ndị marine kingdom	negative	Okwa ndị marine kingdom	The Marine Ringdom
ig_train_00776	@user @user @user @user Apari dagbuo gi there with your foolish mentality. Onye ara, afo anu!	negative	Apari dagbuo gi there with your foolish mentality Onye ara afo anu	Appar you crazy you with the rest of the low low mentality
ig_train_00777	Oga shut up, Allah is not accepting anything. Osikwano martyr😂😂😂😂😂😂 Guy, okwa oku mmuo ka o na-eje https://t.co/bjb6ew0eb6	negative	Oga shut up Allah is not accepting anything Osikwano martyr Guy okwa oku mmuo ka o naeje	You will shud up Allah Is not Accpting ANSTHING TO MARTYR GUY HUSE
ig_train_00778	@user Nne, welu nwayo. Ife a bu owgu ineedi now. Nke bu eziokwu. 😂. O na achu kwu aru mgbu	negative	Nne welu nwayo Ife a bu owgu ineedi now Nke bu eziokwu  O na achu kwu aru mgbu	The mother welen not care is a now now that is the fact that it is a bugs to talk about
ig_train_00779	@user Ndi Chukwu ga akpo oku	negative	Ndi Chukwu ga akpo oku	The people would call the call
ig_train_00780	@user @user @user @user @user @user comman hansa o... Ndi ara. Very soon mga eji azịza mịnyecha unu n'amụ.	negative	comman hansa o Ndi ara Very soon mga eji azịza mịnyecha unu namụ	Comman Hansa Nao Very Soon Sont Maga's answers to your children
ig_train_00781	@user @user @user @user @user @user @user @user @user @user @user @user Enwe akata tapu gi imi	negative	Enwe akata tapu gi imi	Enjoy your nose
ig_train_00782	Nekwa ndi ara oh 🤷‍♂️ https://t.co/AfRBHNRaLJ	negative	Nekwa ndi ara oh ‍	Neither the Oh my breast
ig_train_00783	Ndị oshi project https://t.co/kxrstMWeGw	negative	Ndị oshi project	Ohi Project
ig_train_00784	@user @user @user @user @user @user @user @user @user @user @user @user @user Fio Fio fiowaa gị ọnụ nene🤣🤣🤣	negative	Fio Fio fiowaa gị ọnụ nene	Fio Fi Fi Deignance you together Nene
ig_train_00785	@user ike gwurum Nwannem	negative	ike gwurum Nwannem	I can be able to take my brother
ig_train_00786	@user Nne eh, odi egwu	negative	Nne eh odi egwu	The mother of eh a lot
ig_train_00787	@user @user @user @user @user Nwanne hapu ndi anwuru. I dey chop abeg	negative	Nwanne hapu ndi anwuru I dey chop abeg	Brother Letter I Dey Chop Abeg
ig_train_00788	@user You are mad my Sister.Kafa nwete kwa gi.	negative	You are mad my SisterKafa nwete kwa gi	You are MAD My Sistakafa ID
ig_train_00789	@user Nkita lachaa gi anya dia	negative	Nkita lachaa gi anya dia	The dogs you look at you
ig_train_00790	Nsogbu dikwara ufodu https://t.co/hRVg9RzIFh	negative	Nsogbu dikwara ufodu	Problems are sometimes
ig_train_00791	@user @user Ndi onye ofemanu but u pple re life. Mbaise babes	negative	Ndi onye ofemanu but u pple re life Mbaise babes	The people of the muot u pple rewards yaaise babes
ig_train_00792	Nna gi ka ina akpo 'neeegaaa' I can imagine the response """"scallywag, bloody full""""	negative	Nna gi ka ina akpo neeegaaa I can imagine the response scallywag bloody full	Your father is still calling Neeeengaaaaaa you can love the showse the respelly
ig_train_00793	Opor, ara ga agba ndi ara🤣🤣🤣 https://t.co/SBFmW4GiWW	negative	Opor ara ga agba ndi ara	Osror breasts to be breasts
ig_train_00794	@user @user @user Onye àlà 😂🤣😂🤣😂 settlegbuo onwe gị dia	negative	Onye àlà  settlegbuo onwe gị dia	The self attempt to be dia
ig_train_00795	@user Lmao, umu anuofia e si na ulo anumanu wee kpoputa	negative	Lmao umu anuofia e si na ulo anumanu wee kpoputa	Lmao kidisses of animals from the animal's house and anni
ig_train_00796	@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user She has kpurula gi na onu since morning? Gini ka imere sis Nky?	negative	She has kpurula gi na onu since morning Gini ka imere sis Nky	She has has you with a heat morning what do you do
ig_train_00797	@user @user @user Onyea bu ezigbo ezi...	negative	Onyea bu ezigbo ezi	Who is a good good
ig_train_00798	@user Akwuna ọkụ! Afuna gị here!	negative	Akwuna ọkụ Afuna gị here	Pending Your Failure
ig_train_00799	@user Ndi uwa mmebi 😂😂😂😂😂😂	negative	Ndi uwa mmebi	Global
ig_train_00800	Kanye egbuo mmadu https://t.co/aI95UcKfv8	negative	Kanye egbuo mmadu	To kill someone
ig_train_00801	⏰#MiddayLounge 🎙️ w/ @user x @user x @user 🎼#MidweekVibes #NowPlaying Obodo bu igwe - @user	negative	⏰MiddayLounge  w  x  x  MidweekVibes NowPlaying Obodo bu igwe	⏰middoNnight w x x midwekvibes nouplaying city is machine
ig_train_00802	@user Ihe ọbụla ga-egbu ha ngwa ngwa biko gbuo ka mmadụ ñụọ mmiri tọgbọ iko biko	negative	Ihe ọbụla gaegbu ha ngwa ngwa biko gbuo ka mmadụ ñụọ mmiri tọgbọ iko biko	Whatever they have to have to shake them quickly please let someone drink the glass please
ig_train_00803	@user Lol, onye obi akpọ	negative	Lol onye obi akpọ	Lol the one who is
ig_train_00804	Unu ebidobeghi🙄🙄🙄. Ndị ara https://t.co/BjmvBXBcRX	negative	Unu ebidobeghi Ndị ara	You've never started breasts
ig_train_00805	Lol @user """"tahh mechie onu 😂😂😂👇 https://t.co/CoxbpjV2QL	negative	Lol  tahh mechie onu	Lol tahh closure
ig_train_00806	@user @user Ezigbo onye mgbu	negative	Ezigbo onye mgbu	A good pain
ig_train_00807	@user Hapụ ndị nkọgheli...	negative	Hapụ ndị nkọgheli	Leave the sharps
ig_train_00808	@user @user Negodu diswan o Imaghi? Otutu oge, ego n’eme ka mmadu tufue onwe ya, oburu na ndi ozo anoghi ya na iji ego?😃😁	negative	Negodu diswan o Imaghi Otutu oge ego n’eme ka mmadu tufue onwe ya oburu na ndi ozo anoghi ya na iji ego	Negodus discway she doesn't know how much money makes a person to lose itself if others don't get used to money
ig_train_00809	@user @user @user @user Ndi mgbu na eme eme 😂	negative	Ndi mgbu na eme eme	The pains do
ig_train_00810	@user a salụgo ọkụ https://t.co/L5heaYOP3m	negative	a salụgo ọkụ	A fireplace
ig_train_00811	Ndi nwoke bu Akpa dorti 😂😭 https://t.co/tdUYogTptW	negative	Ndi nwoke bu Akpa dorti	The men are the Bags of Dormi
ig_train_00812	@user @user Ndi gbara attach.😂	negative	Ndi gbara attach	The TTACHS
ig_train_00813	Elon Musk onye mgbu😒	negative	Elon Musk onye mgbu	Elon Music a pain
ig_train_00814	@user 🤣😂 Ihe nke a ewe gi eh...lolz	negative	Ihe nke a ewe gi ehlolz	What this last you ellz
ig_train_00815	@user Harry o. E ga e gbu mmadu😂😂😂	negative	Harry o E ga e gbu mmadu	Harry the one will kill
ig_train_00816	Chukwu ekwena ka ngwele gba aji! Na wa to you o! Ngwa, go and eat, ya hungry! https://t.co/sPifKI1fYU	negative	Chukwu ekwena ka ngwele gba aji Na wa to you o Ngwa go and eat ya hungry	God is just to get the drunk and wa to you a hole to go and the eat it huntry
ig_train_00817	@user @user Kwiwapụ gị ọnụ. Okpo	negative	Kwiwapụ gị ọnụ Okpo	Your leaks
ig_train_00818	Ndi Ugwu Hausa na enye anyi ezigbo nsogbu na ala anyi https://t.co/GccXzrU247	negative	Ndi Ugwu Hausa na enye anyi ezigbo nsogbu na ala anyi	The Hausa's Haausa gives us a good problem with our land
ig_train_00819	Ato kwa m Na njo ubosi a bikonu🤨	negative	Ato kwa m Na njo ubosi a bikonu	Three and I'm really bad to
