ID	tweet	label	cleaned_text	translated
kr_train_01017	@user Nabareka bakamugumana... N'ubundi se ko ari njye wabagenera montant / vache y'inkwano?? Nyibuze nategereza😊 cg nkabireka byose.	negative	Nabareka bakamugumana Nubundi se ko ari njye wabagenera montant  vache yinkwano Nyibuze nategereza cg nkabireka byose	I let them retain it with another father that I would go to Montant Vache of a nkwano nyabe i would wait for it all
kr_train_01018	@user @user @user KArumye? 😂😂😂😂 Niyompamvu njye mukangurira kwibwirira ikimama cyibizi (amazi) byinshi mumubili cya @user 😂😂😂😂😂	negative	KArumye  Niyompamvu njye mukangurira kwibwirira ikimama cyibizi amazi byinshi mumubili cya	It is also why I encourage me to relieve a mastery of a lot of water in the body of
kr_train_01019	Mwana wa mama waje tukajya twivugira story zubusambanyi ko ntawe uzatwinjijirira https://t.co/dPHbdOonIu	negative	Mwana wa mama waje tukajya twivugira story zubusambanyi ko ntawe uzatwinjijirira	My mother's son came and spoke to story from nobody to tell us
kr_train_01020	@user Wowe se ubijemo ute? Niba utajya ureba amakuru, just shut up🌚	negative	Wowe se ubijemo ute Niba utajya ureba amakuru just shut up	How do you react if you do not view information just shut up
kr_train_01021	Nyamara muve mubyo gutegereza ya pusi murebe uko mwaremera uyu mutype @user https://t.co/tvMhJRMJBL	negative	Nyamara muve mubyo gutegereza ya pusi murebe uko mwaremera uyu mutype	Yet get out of the waiting wait of Pusi and see how you can accept this Mutype
kr_train_01022	@user Hanyuma ngo urubyiruko twiteze imbere kd aribo badusubiza inyuma🙄🙄 This country☹️😐	negative	Hanyuma ngo urubyiruko twiteze imbere kd aribo badusubiza inyuma This country	Then the youth we expect KD are the ones who take us back this Country
kr_train_01023	Nyuma yo kwirirwa nzenguruka nshaka umuceri muba Islam ubu nibwo ngeze home ntegereje Ibiva mu imyanzuro. https://t.co/juKaxgAW4G	negative	Nyuma yo kwirirwa nzenguruka nshaka umuceri muba Islam ubu nibwo ngeze home ntegereje Ibiva mu imyanzuro	After being moved around me I want rice in islam now I'm going home waiting for what comes out of the conclusions
kr_train_01024	Wagirango arannya mu kigunda https://t.co/RomSVjENCC	negative	Wagirango arannya mu kigunda	Wabirango waranNya in the gun
kr_train_01025	@user Icecekere umusa, hari nuwo nagiye gutereta ari mubi nziko ari bunyemere nawe arankatira😂😂😂😂😭😭😭😭	negative	Icecekere umusa hari nuwo nagiye gutereta ari mubi nziko ari bunyemere nawe arankatira	The candlester is the one I went to teasing was evil in a hindry and hid me
kr_train_01026	@user @user Nibyo mn nzahita ngabanya salaire kuba Ingénieur bagenzi banjye bigisha muri KIST kubera gukunda amanota☺️	negative	Nibyo mn nzahita ngabanya salaire kuba Ingénieur bagenzi banjye bigisha muri KIST kubera gukunda amanota	That's what Mn I will immediately cut a salaire to be the Ingénieur my classmates teaches in KIST because of love score
kr_train_01027	@user Sinzi uwo numvise avuga ngo umugabo unywa yogati yakwambara na sitiringi ndamubaza ngo sitiringi ni ibiki ntiyansubiza.	negative	Sinzi uwo numvise avuga ngo umugabo unywa yogati yakwambara na sitiringi ndamubaza ngo sitiringi ni ibiki ntiyansubiza	I don't know who I heard he said that a man who smirked in Houses would wear it with Site I asked him Singer and did not answer me
kr_train_01028	@user @user Gahunda se si ya yindi mwana? (Kwigira ikimara) cga gahunda yarahindutse sinabimenya???	negative	Gahunda se si ya yindi mwana Kwigira ikimara cga gahunda yarahindutse sinabimenya	The plan is not the baby child as soon as a plan has become unaware
kr_train_01029	Ni igicucu... Akina asubira inyuma acenga kenshi, mbese🙆😭😭😌 https://t.co/Ix7EcqBZLh	negative	Ni igicucu Akina asubira inyuma acenga kenshi mbese	He is the shadow and he plays back and shrinks often.
kr_train_01030	Ngo ntabwo ari Umukobwa? Ibijya gucika bica amarenga. Ejo azihakana ko atari Umubyeyi nagira amahirwe akamuba.	negative	Ngo ntabwo ari Umukobwa Ibijya gucika bica amarenga Ejo azihakana ko atari Umubyeyi nagira amahirwe akamuba	Nobi is not a girl who goes to break up to the sign tomorrow will deny it is not a mother if I have a chance
kr_train_01031	@user Muri Bibiliya tukaba dufitemo igitabo cyanditswe n'umuzimu se? Toka shitani!	negative	Muri Bibiliya tukaba dufitemo igitabo cyanditswe numuzimu se Toka shitani	In the Bible we have a book written by a ghost to the shit
kr_train_01032	@user 1. ndarengana nuku nisanze 2. wapi nta huku 😉😂	negative	ndarengana nuku nisanze  wapi nta huku	I'm passing by nuku found the wild with no huku
kr_train_01033	Bwira Gatera edmond ngo arikwica iperereza ahaye amakuru Advesaire tactic turibukoreshe ko numva duteje ibikona https://t.co/2AEaUhTaH8	negative	Bwira Gatera edmond ngo arikwica iperereza ahaye amakuru Advesaire tactic turibukoreshe ko numva duteje ibikona	Tell the Gatera Edmond to kill the investigation for the DveSaire Tactic uses that I feel that we are rare
kr_train_01034	@user Iyi ni tweet anthem ndaq😂	negative	Iyi ni tweet anthem ndaq	This is Tweet Anthem Ndak
kr_train_01035	@user Yarablotse shn ubu ntacyo nareba	negative	Yarablotse shn ubu ntacyo nareba	Yarablotse shn now I don't look at anything
kr_train_01036	@user @user Pole sana kuri Jaques tuyisenge amavubi	negative	Pole sana kuri Jaques tuyisenge amavubi	Pole Sana to Jaques TuyeSo Hingo
kr_train_01037	@user ntuzanzaneho ibya st valant ngira ngo wabyumvise ko gahunda ari guma murugo😀😀😀	negative	ntuzanzaneho ibya st valant ngira ngo wabyumvise ko gahunda ari guma murugo	Do not spend my St valant i think you heard that the plan is staying at home
kr_train_01038	Icyo nicyaha imbere yimana nabantu! Gusambanya umugore wundi😭😭😭 https://t.co/zeDJAFvM7a	negative	Icyo nicyaha imbere yimana nabantu Gusambanya umugore wundi	That is a crime in front of god and people sexually sexually abusing another woman
kr_train_01039	@user @user @user Ubuse wowe wabayiki? Inkoni ivuna igufwa ntivuma ingeso niwowe ufite ikibazo ahubwo.	negative	Ubuse wowe wabayiki Inkoni ivuna igufwa ntivuma ingeso niwowe ufite ikibazo ahubwo	The rest of you, the boarding stick is not cursed if you have a problem but you have a problem but
kr_train_01040	@user @user @user Nta kigirwamana kibaho. Nako kibaho mu mitwe y'abatagisenga kubera kwikunda kwabo basebya imana z'abandi.	negative	Nta kigirwamana kibaho Nako kibaho mu mitwe yabatagisenga kubera kwikunda kwabo basebya imana zabandi	There is no idol that exists in nosemist groups because of their selfish people
kr_train_01041	Maze iminsi mbyibaza, kuki ugize imbaraga zo kugaragaza ihohoterwa yakorewe, ahindukira akaba ari we ushingwa ibikwasi? Yataka bati arasakuza🤔 https://t.co/aKGHkLpUhc	negative	Maze iminsi mbyibaza kuki ugize imbaraga zo kugaragaza ihohoterwa yakorewe ahindukira akaba ari we ushingwa ibikwasi Yataka bati arasakuza	I wondered why you made the power to express the violence and turned and were the burden that he lost and said
kr_train_01042	🙄Iyo wifata ukitukuza, Nta cyongereza Uzi cg igifaransa, Uba wumva uzavugana iki n'abazungu bagenzi bawe🙆‍ #Ignorant #crazyfights	negative	Iyo wifata ukitukuza Nta cyongereza Uzi cg igifaransa Uba wumva uzavugana iki nabazungu bagenzi bawe‍ Ignorant crazyfights	When you treat and surprise no English you know or French you feel like you will talk to you and Whiten Fellow Crazyfights
kr_train_01043	@user Bayiroba ari nzima, ntabwo kurya Inyamaswa zipfishije byemewe wangu😎	negative	Bayiroba ari nzima ntabwo kurya Inyamaswa zipfishije byemewe wangu	Bayiba is alive not eating deadly animals that are accepted
kr_train_01044	Ubukene bufata nabi Ndikugurish brosada na Colgate nabiguranye 😥😥 Bikomez kugendana	negative	Ubukene bufata nabi Ndikugurish brosada na Colgate nabiguranye  Bikomez kugendana	Poverty of the wrongdoing Ndikugurish Brosada and Colgate I buy it Bakomez to walk
kr_train_01045	Mubyukuri iyi @user niba idahinduye iyumwanda irikwivurugutamo wabakinnyi badashobotse ngo ni #abanyarwanda bahembeshwa igitiyo batanawuhamya nyivuyeho #setu.	negative	Mubyukuri iyi  niba idahinduye iyumwanda irikwivurugutamo wabakinnyi badashobotse ngo ni abanyarwanda bahembeshwa igitiyo batanawuhamya nyivuyeho setu	Indeed this if he does not change the impulse of the imprisonment of the players who are not able to be reliance on the group without a witness from the Setu
kr_train_01046	Tubwizanye ukuri uretse muri filme hari ahandi wariwabona umukobwa yanga umusore wumukire agakunda umukene!!??	negative	Tubwizanye ukuri uretse muri filme hari ahandi wariwabona umukobwa yanga umusore wumukire agakunda umukene	We accurate the truth except in the film, somewhere else could find a girl who hates a rich guy and loves the poor
kr_train_01047	@user Ubwo mbuze uko nkugiraa😂😂	negative	Ubwo mbuze uko nkugiraa	When I miss out on how to go
kr_train_01048	Iyi ni story yuriya mugore wandimbati yashishuye Umurezi yabatuburiye naririya zina niryuriya mugore wa ndimbati https://t.co/5N7YdbDxkr	negative	Iyi ni story yuriya mugore wandimbati yashishuye Umurezi yabatuburiye naririya zina niryuriya mugore wa ndimbati	This is Story of the woman Wandimbati replied the tutor of the Northern Naminum Ndimbati woman
kr_train_01049	Nibutsa abacuruzi kureka agaco kokudugenda warangiza ngo bazahandi mwamenye ibyanyu koko https://t.co/SQpqXwZDzo	negative	Nibutsa abacuruzi kureka agaco kokudugenda warangiza ngo bazahandi mwamenye ibyanyu koko	It is reminding traders to stop walking by the end of the future you really know about you
kr_train_01050	@user Sha narumiwe p,ubwishongore buzatuma abantu bavuga namabanga yo muburiri iwabo	negative	Sha narumiwe pubwishongore buzatuma abantu bavuga namabanga yo muburiri iwabo	Sha I'm confused puwyOnge will make people talk and secrets at their home
kr_train_01051	Imagine Vous, ngo bamukatiye amezi ane. Abakecuru barakaye cyane! Usibye	negative	Imagine Vous ngo bamukatiye amezi ane Abakecuru barakaye cyane Usibye	Imagine vous to attribute him for four months old old women except
kr_train_01052	@user @user Mwana uhise unsindisha kandi ari bwo nkimara irya mbere 🥱🥱🥱🥱🥱 @user @user @user uyu muvandimwe ngo ni @user murabona ubwenge butazamusaza???	negative	Mwana uhise unsindisha kandi ari bwo nkimara irya mbere     uyu muvandimwe ngo ni  murabona ubwenge butazamusaza	Son who immediately pays me and as soon as I was first a brother to see wisdom not old
kr_train_01053	@user @user @user @user Urakuvamo se vuga akanyuma, kuko mugiye kuza mukubwita murwico gusa, iyaba igikombe kugitwara ari amagambo @user mwaza mubyibikaho byose🤣🤣🤣🤣	negative	Urakuvamo se vuga akanyuma kuko mugiye kuza mukubwita murwico gusa iyaba igikombe kugitwara ari amagambo  mwaza mubyibikaho byose	And you will come back the last because you are going to come to call only you as a cup that it takes it as all your words
kr_train_01054	@user @user Umuntu ashaka ko bamusingiza n’undi akabishaka, noneho amakimbirane akaza, induru zikavuga, umuriro ukaka, ubuzima bukahatikirira.	negative	Umuntu ashaka ko bamusingiza n’undi akabishaka noneho amakimbirane akaza induru zikavuga umuriro ukaka ubuzima bukahatikirira	One wants him to praise him and others will then then conflict and speak a fire to a life
kr_train_01055	Gahunda Ariko ngo nuko Uyu munsi ntamahoro agomba kuboneka😂😂😂😂😂😂😂😂 https://t.co/70WxMpkwdp	negative	Gahunda Ariko ngo nuko Uyu munsi ntamahoro agomba kuboneka	Plan but that today is not a peaceful day
kr_train_01056	@user Ko atayafite cg bimubihira or bimubabaza	negative	Ko atayafite cg bimubihira or bimubabaza	That he doesn't have or crisper or hurt him
kr_train_01057	Aba batipe ubu barwaye iyihe ndwara ra! Icyo bakora cyose bamenye ko hari umurongo utukura utarengwa! https://t.co/Xa54K279dW	negative	Aba batipe ubu barwaye iyihe ndwara ra Icyo bakora cyose bamenye ko hari umurongo utukura utarengwa	These teams are now suffering from whatever they do know that there is a red linear
kr_train_01058	@user @user @user @user @user @user @user @user @user @user @user @user Ark koko wagirango yahashakaga, umuntu bahamagaye bakaburira ahubwo akarushaho kuvuga ubusa ngo RIB iramutinya	negative	Ark koko wagirango yahashakaga umuntu bahamagaye bakaburira ahubwo akarushaho kuvuga ubusa ngo RIB iramutinya	Ark indeed what he wanted someone to call and warned but blank that Rib was afraid of him
kr_train_01059	Imvura yejo Yaguye kuva (6:00PM-2:09AM) aho itaguye mumenyeko hagiye kuba ubutayu 😂	negative	Imvura yejo Yaguye kuva PMAM aho itaguye mumenyeko hagiye kuba ubutayu	Rains Oh Slow from Pmam where it's not falling Knowing there is going to be a desert
kr_train_01060	Umubiri ni hatari peeu harubwo ugutigisa ukagira ngo n malaria kd Ari ubukene bwa gize anniversary 😂😂	negative	Umubiri ni hatari peeu harubwo ugutigisa ukagira ngo n malaria kd Ari ubukene bwa gize anniversary	Body is not peeu there to the route and have N Malalia Kd is a poverty for Anniversary
kr_train_01061	@user Aha mfite byinshi navuga ariko ngakoma urusyo nkanakoma ingasire. Umukozi n’umukoresha. Aho mperutse hampaye ishusho y’imvune idakwiye!!	negative	Aha mfite byinshi navuga ariko ngakoma urusyo nkanakoma ingasire Umukozi n’umukoresha Aho mperutse hampaye ishusho y’imvune idakwiye	Here I have a lot to say but keep the mill and cut off the employee and the employer where I came out of the image of the wrong injury
kr_train_01062	@user Hariya haba abajura bo kurwego rwohejuru wangu ntuzanyure ikofi iri inyuma cg n'agaphone muntoki.	negative	Hariya haba abajura bo kurwego rwohejuru wangu ntuzanyure ikofi iri inyuma cg nagaphone muntoki	There is a high-level thief quickly do not pass the coffee behind or nagaphone Mumonk
kr_train_01063	@user Umunwa uzabakoraho. Kuvuga ubusa gusa. Ubu wumva kurega aribyo bikugira umu patriote!Wisubireho ntamugabo ugira utugambo nkutwabagore	negative	Umunwa uzabakoraho Kuvuga ubusa gusa Ubu wumva kurega aribyo bikugira umu patrioteWisubireho ntamugabo ugira utugambo nkutwabagore	The mouth will be touching them in vain now you feel like that is what makes you a man who has no words like a woman
kr_train_01064	Ashwi da! Bakoresha ibendera ry'u Rwanda risanzwe. Bariya se bakurahe ibendera? Ry'ikihe gihugu se? Nta benders ry'inzererezi ribaho. https://t.co/ln3JQ2nYcb	negative	Ashwi da Bakoresha ibendera ryu Rwanda risanzwe Bariya se bakurahe ibendera Ryikihe gihugu se Nta benders ryinzererezi ribaho	Ashwi using the Flag of Rwanda, the FATHER of the Flag of the Chief Nation is no Benders for the Warehouse
kr_train_01065	Kumenya izina ryako si ikibazo ahubwo kuba waragakoresheje ukaba ukiri single na danger😂😂 https://t.co/zRi13ryZx0	negative	Kumenya izina ryako si ikibazo ahubwo kuba waragakoresheje ukaba ukiri single na danger	Knowing the name is not the problem but the fact that you have used it still single and Danger
kr_train_01066	@user Ni hahandi bavuga ko abapfa bazakomeza bagapfa😭😭😭	negative	Ni hahandi bavuga ko abapfa bazakomeza bagapfa	It is alleged that the dead will continue to die
kr_train_01067	Kbsa @user ibintu byo gusenga iyo bigeze atangira gusinziea https://t.co/v1R5DAjIlh	negative	Kbsa  ibintu byo gusenga iyo bigeze atangira gusinziea	KBSA Things to Pray When He Starts Gusinziea
kr_train_01068	@user @user @user @user @user @user @user @user @user @user @user @user ukaba uboneyeho kwamamaza rero🤣😂 ko wamamarije abaconcurent bombi se ubwo ntibiza kukugwa nabi bro?	negative	ukaba uboneyeho kwamamaza rero ko wamamarije abaconcurent bombi se ubwo ntibiza kukugwa nabi bro	So you find out the preaching work, so that you advertise both of the collectors when they don't fall for you bro
kr_train_01069	@user @user Turabizi ko wari waranabigambiriyr guhera kera 😂	negative	Turabizi ko wari waranabigambiriyr guhera kera	We know that you were Waranabigambiriyr starting old
kr_train_01070	Iyi nigga, Ubundi ifite uwuhe mudayimoni koko?😰😰#Jay wa cyera kweri yagiye he? #Drugs &amp; #Prison niyo mirongo yasimbuye #Umwami Uganje, #Akanyarirajisho n'izindi🤣🤣 https://t.co/aEvNwxj4oi	negative	Iyi nigga Ubundi ifite uwuhe mudayimoni kokoJay wa cyera kweri yagiye he Drugs amp Prison niyo mirongo yasimbuye Umwami Uganje Akanyarirajisho nizindi	This Nigga otherwise has a demon of the White White Drugs Amp Prison even the decreased king reigns with the other
kr_train_01071	Akazi Karabuze ndetse n'inzara yageze hose""🤣🤣Mpise Nibaza abaye Ari babandi bambara imisatsi uko byari kumera 🤣🤣 https://t.co/QYovXNVqVC	negative	Akazi Karabuze ndetse ninzara yageze hoseMpise Nibaza abaye Ari babandi bambara imisatsi uko byari kumera	The work is missing even hungry that has come everywhere and I wonder if they are the others who wear hair as it would be
kr_train_01072	@user Ni njye boss! Ubwo se koko sindi umwana nk'abandi? 😂😂😂iyo poromosiyo ntiyangwa nabi pe!	negative	Ni njye boss Ubwo se koko sindi umwana nkabandi iyo poromosiyo ntiyangwa nabi pe	I am the Boss that father really is not a child as the other manifest
kr_train_01073	Aba niko babaye! Umunntu avuga ukuri barangiza ngo aratukanye!!! https://t.co/JKQ2Lhggq3	negative	Aba niko babaye Umunntu avuga ukuri barangiza ngo aratukanye	These were the one who spoke the truth and finished hesitated
kr_train_01074	@user @user Haribyo tubona bikatuyobora @user mukarere kagasabo ndera batanga ibiribwa hafiyantabyo kawunga ntiwamenyako Ari kawunga nukiri abaturajye barataka mutubarize banyakubahwa @user	negative	Haribyo tubona bikatuyobora  mukarere kagasabo ndera batanga ibiribwa hafiyantabyo kawunga ntiwamenyako Ari kawunga nukiri abaturajye barataka mutubarize banyakubahwa	We see it and guide us in the regional district and give food to Kwunga did not know that it was a hole when and I was still crying for gentlemen
kr_train_01075	@user @user Bapfuye bamaze gufata imigi itanu se hari ikibazo? Ranks ni amapeti bro! Yayambika abandi🤦 Haba hababaje imiryango yabo	negative	Bapfuye bamaze gufata imigi itanu se hari ikibazo Ranks ni amapeti bro Yayambika abandi Haba hababaje imiryango yabo	They died after they took five cities a problem was a problem Ra rank-baths and took others about their families
kr_train_01076	@user Iyi nama inasuzumirwemo ikibazo cy'ubujura bwaba ububera mu ngo ndetse n'abashikuza ibintu abantu.	negative	Iyi nama inasuzumirwemo ikibazo cyubujura bwaba ububera mu ngo ndetse nabashikuza ibintu abantu	The conferences are also examined by theft of theft.
kr_train_01077	@user Ayiwe ! Itahire n'ubundi ibi ni urupfu🤣! Ubu se ni ukurya cg ni ukuzuza igifu mpaka uheze umwuka🙈	negative	Ayiwe  Itahire nubundi ibi ni urupfu Ubu se ni ukurya cg ni ukuzuza igifu mpaka uheze umwuka	AKAIRE is the other is death now if you eat or eat the stomach archaeolant
kr_train_01078	@user Atabura guteka ngo arareba TV??	negative	Atabura guteka ngo arareba TV	He doesn't miss cooking to watch TV
kr_train_01079	@user Uri umugome ni ukuri watera umuntu depression 😂😂😂😂🤦🏾	negative	Uri umugome ni ukuri watera umuntu depression	You are the cruelty is true that you causes a depression
kr_train_01080	@user Bisanzwe bizwi nubundi Ko FERWAFA ikora nabi wagira ngoyo na REB biba biri kurushanwa	negative	Bisanzwe bizwi nubundi Ko FERWAFA ikora nabi wagira ngoyo na REB biba biri kurushanwa	Normal recognized by the other that FERWAFA is doing wrong you would have the same and Reb is competing
kr_train_01081	@user @user @user Oya nawe gabanya kumwubahuka dore ni ukuganira, mutavaho mufatana mu mashati bikarangira mubaye nka wa mudasso wasafarinze.	negative	Oya nawe gabanya kumwubahuka dore ni ukuganira mutavaho mufatana mu mashati bikarangira mubaye nka wa mudasso wasafarinze	No you too reduce her her longe, if you are not going to take it out of the shirts that end up in a crowd
kr_train_01082	@user @user 😂😂😂😂😂 man nukuri numuhura akakugonga ntuzarire 😭 ahwi ngo akoreshe imoso😭	negative	man nukuri numuhura akakugonga ntuzarire  ahwi ngo akoreshe imoso	man is the truth and you will be able to shatter you don't cry enough to use the left
kr_train_01083	Ark ubu neza neza nabuze umuntu uzanshyira mukiziga nukuri 😭😭😂🙆‍♂️	negative	Ark ubu neza neza nabuze umuntu uzanshyira mukiziga nukuri ‍	Ark now exactly I missed someone who will put me on the wheel is true
kr_train_01084	Etienne naramubwiye ngo ntazane umugore yanga kunyumva murashaka ko azakora divorce mwabarezi mwe? https://t.co/yW1MgAgaVy	negative	Etienne naramubwiye ngo ntazane umugore yanga kunyumva murashaka ko azakora divorce mwabarezi mwe	Etienne told him not to bring a woman who refused to hear me and want it to do the Divorce
kr_train_01085	Bimwe mu bikizitiye abakobwa n’abagore mu ikoreshwa ry’ikoranabuhanga https://t.co/cdGf8MFpDG	negative	Bimwe mu bikizitiye abakobwa n’abagore mu ikoreshwa ry’ikoranabuhanga	Some of the girls and women in the use of technology
kr_train_01086	@user Ndumva nanjye nanjoinga abo badafite ubwenge nuko nsanze Ndi mubi😥	negative	Ndumva nanjye nanjoinga abo badafite ubwenge nuko nsanze Ndi mubi	I feel like me and you too I'm smarter so I find myself bad
kr_train_01087	Sosiyete y’ubucuruzi ikandika icyapa kinini cyane iti “Guhamagara n’ubuntu” 🤔 kandi bashaka kuvuga ngo “Guhamagara ni ubuntu”. Birababaza. https://t.co/8QKpKdtnrE	negative	Sosiyete y’ubucuruzi ikandika icyapa kinini cyane iti “Guhamagara n’ubuntu”  kandi bashaka kuvuga ngo “Guhamagara ni ubuntu” Birababaza	Business Society writes a very large sign, call and kindness "and they want to say" calls are free "hurting
kr_train_01088	@user Kiba ari ikibazo cyo kumva nabi	negative	Kiba ari ikibazo cyo kumva nabi	It is a problem of feeling bad
kr_train_01089	@user 😂😂😂😂😂 aka nyuma niko kabi Ass + boobs + pretty face = what? Uri umwana mubi 😂😂😂😂	negative	aka nyuma niko kabi Ass  boobs  pretty face  what Uri umwana mubi	AKA later the worst ass boobs Pretty Face What you are the worst child
kr_train_01090	@user @user Mwiriwe neza None c ? Kubera iki? Umurongo wo kwiyandikisha Mwawufunze Kandi @user yaravuzeko kwiyandikisha bizageza kuri 30	negative	Mwiriwe neza None c  Kubera iki Umurongo wo kwiyandikisha Mwawufunze Kandi  yaravuzeko kwiyandikisha bizageza kuri	Be successful now c why the enrolling line has been closed and said registration will reach
kr_train_01091	@user @user @user Ntacyo bimbwiye! Ubwo rero ntitukavuge ngo muzi gutukana, what the fuck! Jye nanga injiji, bikaba bibi iyo zigize bamenya.	negative	Ntacyo bimbwiye Ubwo rero ntitukavuge ngo muzi gutukana what the fuck Jye nanga injiji bikaba bibi iyo zigize bamenya	It doesn't matter to me so we don't say that you know how to scatter What The Fuck I I hate idiots are bad when they make it known
kr_train_01092	Keretse utari muri runo Rwanda 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 Ka nceceke batamfunga umunwa 😂😂😆😆😆😆😆😆😆😆😆😆 Dore ngo bizasaba ko dusakuza kandi bitemewe😅 https://t.co/jjKQjXJpzj	negative	Keretse utari muri runo Rwanda  Ka nceceke batamfunga umunwa  Dore ngo bizasaba ko dusakuza kandi bitemewe	Unless you are not in the Rwanda KE Silence they do not close the mouth lover it will require noise and illegal
kr_train_01093	@user Ubwo se si nko kuvugira #ishapure na Rozari mu MUSIGITI Ku munsi w'iteraniro ra🙄🙄	negative	Ubwo se si nko kuvugira ishapure na Rozari mu MUSIGITI Ku munsi witeraniro ra	So it is not like speaking the ros and rozar in mosque on the day of the congregation
kr_train_01094	Akarere ka @user umurenge #Tumba akagari ka #Gitwa umudugudu #Berwa habaye kwangirika kw'itiyo y'amazi bityo amazi ari kumeneka ku buryo bukabije. @user @user #Tabara https://t.co/jaX7W3GeVL	negative	Akarere ka  umurenge Tumba akagari ka Gitwa umudugudu Berwa habaye kwangirika kwitiyo yamazi bityo amazi ari kumeneka ku buryo bukabije   Tabara	District of Sector Tumba Cell The Gitwa Cell became damage to the Water Talk and the Water is broken to Tabara
kr_train_01095	Umva sister menya amazina ya boyfriend🙎‍♂️🙎‍♂️ wae ya nyayo ntagutera inda ntabwo tuzagufasha gushaka "" mane dreezy"" 😂🤣🤣🤣🤣🤣🤣	negative	Umva sister menya amazina ya boyfriend‍‍ wae ya nyayo ntagutera inda ntabwo tuzagufasha gushaka  mane dreezy	Listen to Sister Identify Boyfriend Wae of the real doesn't make you pregnancy We will not help you find Mane Dreezy
kr_train_01096	@user @user @user @user @user @user @user @user @user @user Ruswa mu mikino, Ibiyobyabwenge, mu mikino no muri showbiz @user ibyiteho	negative	Ruswa mu mikino Ibiyobyabwenge mu mikino no muri showbiz  ibyiteho	Corruption in Games in Games and ShowBiz take care
kr_train_01097	Dukomeje kubura incuti kubera kuziguriza amafrw, ko zidushizeho se iki cyorezo cyo turagikizwa niki?	negative	Dukomeje kubura incuti kubera kuziguriza amafrw ko zidushizeho se iki cyorezo cyo turagikizwa niki	We continue to lose friends for lent to the AmAfrw that they have set the epidemic we are saved by what
kr_train_01098	@user Ubwoba bwendaga kuntura inyuma ye hirya iriya 🤣🤣🤣🤣	negative	Ubwoba bwendaga kuntura inyuma ye hirya iriya	Fearbid the grieving behind him all around that
kr_train_01099	Harya umuntu iyo yabaye Rapist akabihanirwa bikarangira impirimbanyi z'abagore zigomba kumuciraho iteka ntagakorwa keza ba mukorera?	negative	Harya umuntu iyo yabaye Rapist akabihanirwa bikarangira impirimbanyi zabagore zigomba kumuciraho iteka ntagakorwa keza ba mukorera	There is a person when he becomes Rapist and be punished and ends the balance of women should condemn him without a good work
kr_train_01100	@user @user Yasaze kuri muheto Kandi ntabwo akunda umusore ufite umutwe munini 😏	negative	Yasaze kuri muheto Kandi ntabwo akunda umusore ufite umutwe munini	Mad at the bow and does not like a guy with a big head
kr_train_01101	@user @user @user @user @user Uzi Kubona umuturage anywa amazi yo mu dam cg avoma umuvumba muri iki gihugu! Birababaje ababishinzwe nibatabare .	negative	Uzi Kubona umuturage anywa amazi yo mu dam cg avoma umuvumba muri iki gihugu Birababaje ababishinzwe nibatabare	You know how to get a citizen by drinking Dam CG water cubm in this country sorry for the responsible
kr_train_01102	@user Tom nawe KO numva ukwirakwiza ibihuha wagiye usoma https://t.co/gDYWa6upRx	negative	Tom nawe KO numva ukwirakwiza ibihuha wagiye usoma	Tom too I hear the rumor you have been reading
kr_train_01103	@user @user Ningegera yashyize abaturage baye muntambara bakaba bari gupfa umunsi kumunsi	negative	Ningegera yashyize abaturage baye muntambara bakaba bari gupfa umunsi kumunsi	If I put his inar people, they would die day by day
kr_train_01104	@user @user My a good fool advice buy harlot.indaya nisawa izaguha byose umugera na sida	negative	My a good fool advice buy harlotindaya nisawa izaguha byose umugera na sida	My A Good Fool Advice Buy Harlotindaya Nisawa will give you all you are head and AIDS
kr_train_01105	Ibyo murimo byose nimubireke umurambo mubi ni umurambo wa #roho 😏😏😏😏😏😏😏😵	negative	Ibyo murimo byose nimubireke umurambo mubi ni umurambo wa roho	Let all these work be the wicked body
kr_train_01106	@user @user Imitangire ya serivisi iracyari hasi cyane pe	negative	Imitangire ya serivisi iracyari hasi cyane pe	The service delivery is still lowest pe
kr_train_01107	Ikibazo cy'izamuka ry'ibiciro bya Gaz, Leta itagize icyo ikora mumaguru meshya benshi turasubira kuri gakondo ndabarahiye. 😠	negative	Ikibazo cyizamuka ryibiciro bya Gaz Leta itagize icyo ikora mumaguru meshya benshi turasubira kuri gakondo ndabarahiye	The case of the price of gas of GAZ state did not make anything in many green legs we go back to traditional and swear
kr_train_01108	@user Nonese komboka ni bibi, Cyane iyo wanga gusakuza?	negative	Nonese komboka ni bibi Cyane iyo wanga gusakuza	None Komboka is very bad when you hate shouting
kr_train_01109	@user Ntabwo bavuga amahirwe yo ku.....wari gukoresha ibyago Kuko kumanuka mu kiciro cya 2 ni ibyago si amahirwe...	negative	Ntabwo bavuga amahirwe yo kuwari gukoresha ibyago Kuko kumanuka mu kiciro cya  ni ibyago si amahirwe	They don't speak the opportunity to use risk because it's going down in a category of it's a calamity is not a chance
kr_train_01110	Umunyezamu Kwizera Oliver yatawe muri yombi na @user akurikiranweho gukoresha ibiyobyabwenge. @user @user @user @user .Mbega igihombo disi	negative	Umunyezamu Kwizera Oliver yatawe muri yombi na  akurikiranweho gukoresha ibiyobyabwenge     Mbega igihombo disi	A goalkeeper to believe in Oliver arrested by the drug abuse of the drug.
