ID	tweet	label	cleaned_text	translated
twi_train_00802	ghc s3n😂 na 500ml bottled water koraa y3 s3n😂 3de3n tirimu den nono	negative	ghc sn na ml bottled water koraa y sn den tirimu den nono	GHN DO
twi_train_00803	aka asse na team no agu 😀😀😀	negative	aka asse na team no agu	left
twi_train_00804	massa go watch pogba na gyai gyimi nu	negative	massa go watch pogba na gyai gyimi nu	Massa go Watch Pogba and left gyimi nu nu nu nu nu
twi_train_00805	gyimiiii saaa na wa wu	negative	gyimiiii saaa na wa wu	Gyimiiii so he died
twi_train_00806	ah na wagyimi saaa kwaadonto	negative	ah na wagyimi saaa kwaadonto	Ah and a wagyimi so Kwaadoto
twi_train_00807	040 alan nkwasiafour wei destroyi me chance😂😂😂	negative	alan nkwasiafour wei destroyi me chance	Aran Nkwasia Weytroii me Chance
twi_train_00808	oh killer gyai saa 😂🤲	negative	oh killer gyai saa	Oh Kililler Gyai so
twi_train_00809	da baby man yi ho 3tan 😂😂	negative	da baby man yi ho tan	Da Babyss
twi_train_00810	gayfuor ne gyimii dier	negative	gayfuor ne gyimii dier	Gayfuor and Gyimii dier
twi_train_00811	nipa na 3ma nipa y3 bone oh	negative	nipa na ma nipa y bone oh	People don
twi_train_00812	herh monfa mmo nkwasiasem nfri y3 so ooo	negative	herh monfa mmo nkwasiasem nfri y so ooo	Herh take your abstract from y so ooo
twi_train_00813	napoli and now psg too ay3 ka	negative	napoli and now psg too ay ka	Napoli and now psg too ay
twi_train_00814	mu bl3 paa ooh 😂	negative	mu bl paa ooh	in bL paih
twi_train_00815	kwadjo adɛn boy no ɔyɛ carnivore anaa meyem koraa ahye me ei	negative	kwadjo adɛn boy no ɔyɛ carnivore anaa meyem koraa ahye me ei	Kwadjo Why Boy is he is Carnivo or I'm pregnant ei
twi_train_00816	akoa wei wajimi paa o 😂😂	negative	akoa wei wajimi paa o	This slave is very much o
twi_train_00817	na that rodriguez no de3 gyimi saaa	negative	na that rodriguez no de gyimi saaa	The Hadriguez was a gyimi
twi_train_00818	boobs man is disappointedwo nufu ny3 akono kuraa chooo	negative	boobs man is disappointedwo nufu ny akono kuraa chooo	Bobbs the man is disapPonentwonwoday ny raboa hold chooo
twi_train_00819	eiii bible fo yi lie fon sei	negative	eiii bible fo yi lie fon sei	Eiii Bible fo this ride phone this
twi_train_00820	fa wo nkwasiasem fri ny3 so wai 🙄	negative	fa wo nkwasiasem fri ny so wai	Take Your Synasms Fun so Wai so wai
twi_train_00821	yen dey tear me waa	negative	yen dey tear me waa	We're tear I'm waa waa
twi_train_00822	hw3 de3 okyir3 bi 🤣	negative	hw de okyir bi	HWE POWR ASR
twi_train_00823	ah ah ah wo haadwen	negative	ah ah ah wo haadwen	Ah ah your tanka
twi_train_00824	forget musa na wasa	negative	forget musa na wasa	Forget Musa and WASA
twi_train_00825	is she making sense nnipa ny3 ooo 😂😂 🇬🇭 ghana	negative	is she making sense nnipa ny ooo   ghana	I'mn’ me letting sese people ny ooo Ghana
twi_train_00826	jimii think na wagyimi	negative	jimii think na wagyimi	Jimii thik and agyimi
twi_train_00827	wiase mu ni naaaa midfielder o wabodam	negative	wiase mu ni naaaa midfielder o wabodam	The world is aaaa Midfielder O Wabodam
twi_train_00828	so werent done😂😂 wagyimi papa	negative	so werent done wagyimi papa	So the went dont sound
twi_train_00829	wohwɛ man united ne aston villa match no na wokɔhwɛ gabon deɛ kakra aa na wahu sɛ africa deɛ gyimie ne ahoɔden ball nkoaa😂😹	negative	wohwɛ man united ne aston villa match no na wokɔhwɛ gabon deɛ kakra aa na wahu sɛ africa deɛ gyimie ne ahoɔden ball nkoaa	You look at the country United and aston Villa Mattch and go to Gabon a few
twi_train_00830	fa wo mmoasem firiiho aaaa ah are you in gh paaaaa	negative	fa wo mmoasem firiiho aaaa ah are you in gh paaaaa	Take your help from aaaa ah are you ing paaaaaaa.
twi_train_00831	ahhhh kumasi foɔ ne jon deɛ😹😹😹	negative	ahhhh kumasi foɔ ne jon deɛ	Ahhhhhh Kumasi Pi and Jon The
twi_train_00832	utag worry me waa	negative	utag worry me waa	uitAg worry me waa
twi_train_00833	boy no naso y3 den	negative	boy no naso y den	the body is not strong
twi_train_00834	mo ne gyimi de3	negative	mo ne gyimi de	you and gyimi ed
twi_train_00835	the whole world wo na wo brofo da fm sei tim wo brofo ny3 koraa	negative	the whole world wo na wo brofo da fm sei tim wo brofo ny koraa	The Who World You're the one fm sei sI
twi_train_00836	gyimifo te s3 wo kwasia mpanin bi saaaaa no u v no respect thats y youll remain daft kurasiniii bi ba	negative	gyimifo te s wo kwasia mpanin bi saaaaa no u v no respect thats y youll remain daft kurasiniii bi ba	Gyimi people like your generals saaaaa is not respect thitt
twi_train_00837	saa nkwasia nnwom no be rap	negative	saa nkwasia nnwom no be rap	THAT NOTSSA
twi_train_00838	wo kamboo s3 eyi🤣🤣🤣	negative	wo kamboo s eyi	Your kamboo s This
twi_train_00839	wo sua na wagyimi oo	negative	wo sua na wagyimi oo	You learn and agyimi oo
twi_train_00840	eeeeiiii me y3m koraaaaa ahye me 🙄🙄🙄	negative	eeeeiiii me ym koraaaaa ahye me	Eeiiiii me ym completely aaaaa has Bring me
twi_train_00841	akoa yi y3 jwon 🤣🤣🤣🤣🤣🤣🤣🤣	negative	akoa yi y jwon	This slave is jwon jwon
twi_train_00842	kweku frimpong de asem aba	negative	kweku frimpong de asem aba	Kweku Fripong has brought a word
twi_train_00843	wo maame tw3 sef u listen	negative	wo maame tw sef u listen	Your mother en Sef U Listen
twi_train_00844	na ecg de3 hmmmm agye s3 yiaa oooo	negative	na ecg de hmmmm agye s yiaa oooo	And it'
twi_train_00845	ne tiri ho s3 😂😂😂😂😂😂😂😂	negative	ne tiri ho s	His head s head
twi_train_00846	mo corruption bebrebe yi be local vaccine dierh mobe wo moadieh o	negative	mo corruption bebrebe yi be local vaccine dierh mobe wo moadieh o	This amount
twi_train_00847	ma guy agye me nsam	negative	ma guy agye me nsam	Let the Guy take my hands
twi_train_00848	e pain me waa 😂😂😕😕😩😩	negative	e pain me waa	epaa me waa waa
twi_train_00849	agenda boys no de no regyimi😂💔	negative	agenda boys no de no regyimi	The agda Boys is the one
twi_train_00850	hw3 ma y3 shi	negative	hw ma y shi	See for y shi
twi_train_00851	im fuccin your kind cos mo nsua nyansa 😂😂😂 yebedi mo style biaa bi	negative	im fuccin your kind cos mo nsua nyansa  yebedi mo style biaa bi	im Fucin Your Kind Cos you I Learn Wis We'
twi_train_00852	pep no wa gyimi anaaaaaa	negative	pep no wa gyimi anaaaaaa	PEP NO YIMI'S
twi_train_00853	sɛ e one deɛ sasabonsam gya mu dileeccttt😱😱	negative	sɛ e one deɛ sasabonsam gya mu dileeccttt	If it'
twi_train_00854	wo jealousy ny3 f3 krrraaaaa	negative	wo jealousy ny f krrraaaaa	Your jealoy ny F Krraaaaaaaaaaaaaa.
twi_train_00855	wo deɛ kɔ so na gyimi😂😂😂😂	negative	wo deɛ kɔ so na gyimi	you'll continue and gyimi
twi_train_00856	chale nanaba cool ne ade ade oooo mo jon naa mo de gh sor h you for dey g 💰😎	negative	chale nanaba cool ne ade ade oooo mo jon naa mo de gh sor h you for dey g	Chale Banaba Cool is the thing oooo you jn naa you give a gh no you for dey gy
twi_train_00857	ei sisiaa yi herrr kte3 y3 aboa 😭😭😭	negative	ei sisiaa yi herrr kte y aboa	Ei siaaa this Herrr kte y help
twi_train_00858	mede3 me shoa ern	negative	mede me shoa ern	I'm my shoa ern
twi_train_00859	hw3 no gyimii bi	negative	hw no gyimii bi	Look at him a gyimii
twi_train_00860	25th december ne dumsor ecg🙄😏	negative	th december ne dumsor ecg	This December and Dumsor Ecg
twi_train_00861	whɛ deɛ ɔkyerɛ bi	negative	whɛ deɛ ɔkyerɛ bi	Wing what he means some
twi_train_00862	one minute biaa na kwasia brofc nam mu	negative	one minute biaa na kwasia brofc nam mu	One Minuse Come
twi_train_00863	kwasia wo maame trumu	negative	kwasia wo maame trumu	Kwasia your mother trumu
twi_train_00864	emom paaa me y3m bon oo	negative	emom paaa me ym bon oo	Emom really I'm ym Bon ooo
twi_train_00865	naa ter stegen too shaa eii	negative	naa ter stegen too shaa eii	NAA TRTER TStegen Traveled Shaa Eii
twi_train_00866	ei boys ne gyimiee 😂😂😂	negative	ei boys ne gyimiee	ei boys and gyimie
twi_train_00867	wa ma wo nsa asi fem ong	negative	wa ma wo nsa asi fem ong	Wa Let Your Hands Fark Fem Ong
twi_train_00868	gyimifo kasasergio ramos adwuma dawase wai 🤝🤝🤝	negative	gyimifo kasasergio ramos adwuma dawase wai	GYIMIMASASERGio Ramoos's work wai
twi_train_00869	aswear saa cmo nkurases3m no 😂	negative	aswear saa cmo nkurasesm no	Assaor sa sesemsemsmsm
twi_train_00870	wagyimi oo saturday come pick me err	negative	wagyimi oo saturday come pick me err	Wamiimi oo Saturday feck me err
twi_train_00871	charle na ma so ay3 shi	negative	charle na ma so ay shi	Charle and make so ay shi
twi_train_00872	chiwell worry me herh	negative	chiwell worry me herh	Chi Well Worry Me Herh
twi_train_00873	burnaboy says wano baa na wonsa aba 🧐🤣🤣🤣🤣	negative	burnaboy says wano baa na wonsa aba	Burnboy says wano came and you don't have come
twi_train_00874	mona mobl3 yaabr3 da	negative	mona mobl yaabr da	Mona Moblaa nabi
twi_train_00875	wogye obi boy ne y3 😂 fear women ampa	negative	wogye obi boy ne y  fear women ampa	They really take someone Boy and Y fear Women
twi_train_00876	but hon akandor too no be gentleman koraa ooo	negative	but hon akandor too no be gentleman koraa ooo	But the nandor anointed him to Gentleman at all ooo
twi_train_00877	kwasia de enter you oo😂😂🔥	negative	kwasia de enter you oo	Kwasia de enter you oo
twi_train_00878	im fyn boy bongo 🔥🤣🤣🤣🤣🤣🤣🤣🤣 anàa me bodam	negative	im fyn boy bongo  anàa me bodam	im fyn boy boy of anonàa me Bodamo
twi_train_00879	hwe ne gyimiiiii from who	negative	hwe ne gyimiiiii from who	Look at his gyimiiiiii from who from who
twi_train_00880	1 minute biaa robbery nam mu 😂😂😂	negative	minute biaa robbery nam mu	Minu biaa Robbery is going through it
twi_train_00881	3y3 mu na mubl3	negative	y mu na mubl	y y mu and mubrl
twi_train_00882	ghana card de as3m beba	negative	ghana card de asm beba	Ghana Card will bring a word to
twi_train_00883	kwadjo kwarteng wompɛ me yie anaasɛ deɛn 😂😂😂😂	negative	kwadjo kwarteng wompɛ me yie anaasɛ deɛn	Kwadjo Kwarteng You don't like me well or what
twi_train_00884	wo y3 kwasia piiiiii	negative	wo y kwasia piiiiii	You y y y y y yo kwasiaiiiiiiiii like
twi_train_00885	wo so bra juve na gyai gyimii no	negative	wo so bra juve na gyai gyimii no	you so bra juve and stop the gyimii
twi_train_00886	ghana mom paa dier smh daabi da	negative	ghana mom paa dier smh daabi da	Ghana Mom Paa pai Dier Smh Noday
twi_train_00887	en so wapan paso	negative	en so wapan paso	en so wapan paso
twi_train_00888	😀 gacl nhwehwenimu no asa	negative	gacl nhwehwenimu no asa	GAL TOMUMU is over
twi_train_00889	ah na marid nu omoagyimi anaa	negative	ah na marid nu omoagyimi anaa	ah and Marid n omoagini or
twi_train_00890	so ghana dier y3 tw3	negative	so ghana dier y tw	So Ghana Dier yn tw
twi_train_00891	kwaku frimpong de asem b3ba🤣😂😂	negative	kwaku frimpong de asem bba	Kwaku Frimpong is the word of the word
twi_train_00892	wei yɛ dɛ bɔ africa animguaseɛ akwaaba	negative	wei yɛ dɛ bɔ africa animguaseɛ akwaaba	This is a sweet vile of Africa
twi_train_00893	hw3 n3 gyimii bi	negative	hw n gyimii bi	Hw n gyimii a
twi_train_00894	me de b3 noa angwa moo 😂😂sia😂	negative	me de b noa angwa moo sia	I'm b: angwa moo Sia Sia sia Sia sia Sia
twi_train_00895	fa wo kurasisem fri me so	negative	fa wo kurasisem fri me so	Take your taunt from me
twi_train_00896	yab wo dua da👺💀💀	negative	yab wo dua da	yab you tree day
twi_train_00897	s3be gyimi kasa sei yei a y3kyer3 wo nyansa nso a wommp3🤦‍♂️ ka hy3n k duru wai	negative	sbe gyimi kasa sei yei a ykyer wo nyansa nso a wommp‍ ka hyn k duru wai	sbe gyimi language like this we teach you wisdom also don
twi_train_00898	wo de3 violence y3 wo d3 paaaa	negative	wo de violence y wo d paaaa	You're violence is your love
twi_train_00899	wo maame tw3 s3 akosombo	negative	wo maame tw s akosombo	Your mother tw s Akobobobo
twi_train_00900	me yem koraa hyehye me 😭😭😭	negative	me yem koraa hyehye me	I'm yem completely burn me
twi_train_00901	bibini bia egyimi😂😂iphone so y3 dentsw	negative	bibini bia egyimiiphone so y dentsw	Bibini some of the egyimiiiphonne so dentsw
twi_train_00902	adwoa sarfo se mo nyinaa mo twɛ koraa	negative	adwoa sarfo se mo nyinaa mo twɛ koraa	The Swan of the Swans say you all wait at all
twi_train_00903	k p3 different boy na wei dieerrrrr kai 😂😂😂	negative	k p different boy na wei dieerrrrr kai	K P Different Boy and We This dieerrrrrrrrrrrrrrrrrer kai
twi_train_00904	na bibini b3y33 d3n koraa w wiase🤦🏽‍♀️😂💔	negative	na bibini by dn koraa w wiase‍	And Bibii By dn w completely in the world
twi_train_00905	wo y3 kwasia paaa 💔😂	negative	wo y kwasia paaa	you y y y y y y kwasia very
twi_train_00906	na you dier always critics naa akoa agyimi	negative	na you dier always critics naa akoa agyimi	And you dier plays critics naa slave's stupid
twi_train_00907	me ho koraa hyehye me	negative	me ho koraa hyehye me	I'm totally hocked
twi_train_00908	ode as3m aba awie me nua	negative	ode asm aba awie me nua	He'
twi_train_00909	gyimii wo maame abr3 paa	negative	gyimii wo maame abr paa	Gyimii your mother abr abre
twi_train_00910	carassco no wagyimi anaa	negative	carassco no wagyimi anaa	Carassco is not fools or
twi_train_00911	theyre all de same bro nkwasiafoɔ nkoaaaa	negative	theyre all de same bro nkwasiafoɔ nkoaaaa	There is all all with sae broefoaaa onlya
twi_train_00912	mo na mo br3	negative	mo na mo br	you and you br
twi_train_00913	we dey come add neymar sef sɛ mo deɛ moa no	negative	we dey come add neymar sef sɛ mo deɛ moa no	We dey Come add Neymar sef If you are a
twi_train_00914	nyame b3tua charity ka😂😂	negative	nyame btua charity ka	God Bring Charity says
twi_train_00915	he3 nkwasia adwen bi 🧐🤣	negative	he nkwasia adwen bi	He is the idea
twi_train_00916	3nne3 ahye wo paaaaaaaaaaaaaa	negative	nne ahye wo paaaaaaaaaaaaaa	Non
twi_train_00917	lol tell me more 🤣🤣 adwen fi	negative	lol tell me more  adwen fi	Lol tell me more thought
twi_train_00918	ne tw3 koraa chale	negative	ne tw koraa chale	and twi party of Chale
twi_train_00919	violence💥💥💥💥💥💥💥 eii never sleeps oo woho nyenyan sɛ kuro	negative	violence eii never sleeps oo woho nyenyan sɛ kuro	Violence Eii nver sleps oo you are the city
twi_train_00920	1 minute biaaa na fake news nam mu 🤣🤣🤣🤣	negative	minute biaaa na fake news nam mu	A minutea and take New News to pass through it
twi_train_00921	ah c mama no feature nipa na wahwie sei 😂😂😂😂	negative	ah c mama no feature nipa na wahwie sei	Ah cmama no Feature The man who has poured out this
twi_train_00922	daabi o 3kcm de me fokn	negative	daabi o kcm de me fokn	No o kcm de my fokn
twi_train_00923	me bl3 oooooooo me bl3 papa	negative	me bl oooooooo me bl papa	I bl ooooooo I bL Papa father
twi_train_00924	ntkwa agye wo ho	negative	ntkwa agye wo ho	Nkokwa agy you
twi_train_00925	wo usp ny3 akono	negative	wo usp ny akono	Your usp ny war
twi_train_00926	akwa yi y3 nam	negative	akwa yi y nam	This akea y meat
twi_train_00927	ei ma f3re papa	negative	ei ma fre papa	ei for the frepapa father
twi_train_00928	saa var wei ne ɔmo nsemhunu	negative	saa var wei ne ɔmo nsemhunu	This Var This is the guys
twi_train_00929	na bassit vex y3 vex mtchewwww	negative	na bassit vex y vex mtchewwww	And Bassit Vx Is vex Mtchewwwwwww
twi_train_00930	wei nyinaa y3 nipa😂😂	negative	wei nyinaa y nipa	All of this is human
twi_train_00931	wò brôfo kraa ny3😂😂😂	negative	wò brôfo kraa ny	WÒ brôfo soul is ny
twi_train_00932	wobrofo da fom sei tim 🤣	negative	wobrofo da fom sei tim	You're a foam si t t times
twi_train_00933	wano y3 ya oo kwabena mereba wab3 so da ☹️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️	negative	wano y ya oo kwabena mereba wab so da ‍‍‍‍	wano ya oo Kwabena I'm coming to you never ‍ ‍
twi_train_00934	akoa yi nnim ball b xavi then iniesta take my man ein shine all	negative	akoa yi nnim ball b xavi then iniesta take my man ein shine all	This slave does
twi_train_00935	eeeh 3hu oooooo🥺🥺diaa football de b3ba	negative	eeeh hu oooooodiaa football de bba	Eeeh see
twi_train_00936	wo bl3 oo wo bl3 papa 😂😂😂	negative	wo bl oo wo bl papa	Your bl oo your bL father father
twi_train_00937	fa wo gyimii k oo where d diss song dey 🙄	negative	fa wo gyimii k oo where d diss song dey	Take Your Gyimii K oo Who D diss
twi_train_00938	charlie ebi 4 oo too bad	negative	charlie ebi  oo too bad	Charlie Some oo
twi_train_00939	asem ben koraa nie a	negative	asem ben koraa nie a	The story is absolutely a
twi_train_00940	mo na moobr3 ghana fuor 😂	negative	mo na moobr ghana fuor	You and Moobr Ghana For
twi_train_00941	wo deɛ wo gyimiiiii no bɛgyimi	negative	wo deɛ wo gyimiiiii no bɛgyimi	You'
twi_train_00942	hahahaaa wo y3 jon paaaaaaaaaaaa lol	negative	hahahaaa wo y jon paaaaaaaaaaaa lol	Hahahaaa you y Jon paaaaaaaa lol
twi_train_00943	3y3 asem ooo bra	negative	y asem ooo bra	y word ooo come
twi_train_00944	fa wo jon k😒	negative	fa wo jon k	Take your jun k k i k k.
twi_train_00945	eii senior bne b3n	negative	eii senior bne bn	Eii senior bne BN BN WNE BI
twi_train_00946	gyimiii na wagyimiii u no talk ahm ur mind but u dey chop ahm u no go take ahm so u dey go flex	negative	gyimiii na wagyimiii u no talk ahm ur mind but u dey chop ahm u no go take ahm so u dey go flex	Gyiiii and he has taken the u no talk ahm ur mind but u dey chop u no go take udea So u dey go Flex
twi_train_00947	abaayewa annie no yantete no yie wɔ fie ntia ɔyɛ kwasia paaa	negative	abaayewa annie no yantete no yie wɔ fie ntia ɔyɛ kwasia paaa	The girl did
twi_train_00948	oppong nkrumah daddy bawumia them reject me ooohow we go do am😟 bawumia	negative	oppong nkrumah daddy bawumia them reject me ooohow we go do am bawumia	Opong Nkrumah Daddy Bawia Them Reject Me ooohow we're going to the bawemia
twi_train_00949	na me y3 borla girl ma wo anaaa 😂😂🤨😂😂😂😂	negative	na me y borla girl ma wo anaaa	And I y y Borla girl for you or
twi_train_00950	wo y3 fuckn paa oo	negative	wo y fuckn paa oo	you y fuckn so much oo
twi_train_00951	ne ho fon saa no😂😂	negative	ne ho fon saa no	His phone so
twi_train_00952	oh daabi wo nny3 correct	negative	oh daabi wo nny correct	Oh nobi you're not Correct
twi_train_00953	bro ei go me ooh herh 😂😂😂	negative	bro ei go me ooh herh	Bro Ei go me ooh Herh
twi_train_00954	wo no na wo bl3	negative	wo no na wo bl	you are the bl
twi_train_00955	me yem kraa ashi me🤣🤣🤣🤣 dumelo de3 apuuuu enfa da😅💔	negative	me yem kraa ashi me dumelo de apuuuu enfa da	I wom hua ashi me dumelo de apuuuui never day
twi_train_00956	da biaaa nnipa 33gyimi	negative	da biaaa nnipa gyimi	A day people gyimi
twi_train_00957	asem dea wode bi aba paa eeeeh kweku frimpong	negative	asem dea wode bi aba paa eeeeh kweku frimpong	The Word is the one you’ve brought in pae eeeeh Kweku Frimpongng
twi_train_00958	george fo3 ne gyimiia 😂😂😂	negative	george fo ne gyimiia	George George and Gyimia
twi_train_00959	ahaaa dat tin dey vex me 3na me rap me rap no ah 🤣🤣🤣🤣	negative	ahaaa dat tin dey vex me na me rap me rap no ah	Ahaa dat tin dey vex
twi_train_00960	kyer3 s3 man na as3e forken	negative	kyer s man na ase forken	Shows that the man is the lower
twi_train_00961	manchester united fans nyinaa ani awu	negative	manchester united fans nyinaa ani awu	Manchester United Fan
twi_train_00962	wee fuor ab ano kyenku	negative	wee fuor ab ano kyenku	WE Furor ab a tity
twi_train_00963	gyimea ne tsirmu d3w no dooso😂😂😂	negative	gyimea ne tsirmu dw no dooso	exalt his head's dw.
twi_train_00964	s3 me ne wo na 3b adwaman no o anaaa mabdam	negative	s me ne wo na b adwaman no o anaaa mabdam	S I'm with You B adeam o or mabdam
twi_train_00965	b33ma wo kankan s3 kobi	negative	bma wo kankan s kobi	bma you can
twi_train_00966	ras nene no wagyimi anaa 😂	negative	ras nene no wagyimi anaa	Rasne is a fool or
twi_train_00967	womp3 mas3m ah ku me pr3ko 🤣	negative	womp masm ah ku me prko	Yoump massm ah kiko
twi_train_00968	sia ma wani nnda h😂	negative	sia ma wani nnda h	Sia makes the wani sleep hwy
twi_train_00969	ahh😂😂😂😂 please me w sunyani wae fri me so😂😂	negative	ahh please me w sunyani wae fri me so	Ahh Plaase I w shuyani wae from me
twi_train_00970	remontada 3noa nie oo anaa meyale 😂😂😂	negative	remontada noa nie oo anaa meyale	Remontada Noah is here or Meyale
twi_train_00971	wo dier wo nkwaasem sei aaaa	negative	wo dier wo nkwaasem sei aaaa	You eat your life is so aaaaaa
twi_train_00972	vodafone bi kwasia paa ah	negative	vodafone bi kwasia paa ah	A vodafone Kwasia was a ah ah
twi_train_00973	3de3n koraa na y3de ay3 mo huh 😭😭😭😭😭	negative	den koraa na yde ay mo huh	Cre
twi_train_00974	university campus de3 2m biaa na broken heart nam mu eeii ebiom agye mensa	negative	university campus de m biaa na broken heart nam mu eeii ebiom agye mensa	uniutsity Campus with mbiaa and broken Heart is passing in eeeibey
twi_train_00975	aaaah na wo brofo left left bɛn nni	negative	aaaah na wo brofo left left bɛn nni	aaaah and your brofo left left be
twi_train_00976	yaa pono change ur trend settings na gyai egyimie	negative	yaa pono change ur trend settings na gyai egyimie	Yaa Pono Crge ur urndtingS settings and left egyime
twi_train_00977	hw3 nkwasiasem bi ei	negative	hw nkwasiasem bi ei	See a stupid ei
twi_train_00978	me dier fri me so	negative	me dier fri me so	I have dier from me.
twi_train_00979	adu wee hu fioo no unnecessary discrimination	negative	adu wee hu fioo no unnecessary discrimination	Adua was scared with the UNenecessary discrimination
twi_train_00980	sister bipolar u say 😂 akurase huhum na afa no	negative	sister bipolar u say  akurase huhum na afa no	Sister bipolar u sa Kumum Huhum Free
twi_train_00981	eehh wan ba nie na ogyimi saa no	negative	eehh wan ba nie na ogyimi saa no	eehh wan'
twi_train_00982	wo kyere aaa wo sa nipa mu ong	negative	wo kyere aaa wo sa nipa mu ong	You Kyaaa you sa person in og
twi_train_00983	wo gyimii no yoo 😂	negative	wo gyimii no yoo	Your gyimii ɔ worship
twi_train_00984	na despite ba dierr wo de momo 333y3 dieen🤣	negative	na despite ba dierr wo de momo y dieen	And despite comes to dierr you demo y dieen
twi_train_00985	men dada me kojo antwi	negative	men dada me kojo antwi	Men already kojo Antwi
twi_train_00986	ah dis girl paaa you on this gyimi gyimi e rush ah well ɔnaa ne dɔkono	negative	ah dis girl paaa you on this gyimi gyimi e rush ah well ɔnaa ne dɔkono	Ah dis girls you're this on this
twi_train_00987	yagyimi na yada 🤣 or go home alone 🚀🙌🔥	negative	yagyimi na yada  or go home alone	yagyimi and yada or go home alone
twi_train_00988	bra b3n na wabo aa wob3 ware ei	negative	bra bn na wabo aa wob ware ei	Bra bn and wabo aa you will marry ei
twi_train_00989	gyaigyiim33 saa na wo dia wuu	negative	gyaigyiim saa na wo dia wuu	Gyaiigyim so and you dia death
twi_train_00990	ne tun bin kraa	negative	ne tun bin kraa	and tun bin kraa kraa kraa
twi_train_00991	e bore me ruff	negative	e bore me ruff	It's a bore my ruff
twi_train_00992	kasoa deɛ oohh daabi	negative	kasoa deɛ oohh daabi	kasoa what Oohh Nobi
twi_train_00993	leicester city dierr mtcheww mo maame tw3 mo nyinaa	negative	leicester city dierr mtcheww mo maame tw mo nyinaa	Leicester City dierr mtcheww your mother tw you all
twi_train_00994	concert saaa na deɛ asa	negative	concert saaa na deɛ asa	Concet saaa is the one
twi_train_00995	toos3 wagye waniso wopre dodo	negative	toos wagye waniso wopre dodo	too has taken the way to wore nup
twi_train_00996	fa wo kwasia ko	negative	fa wo kwasia ko	take your kwasia fight
twi_train_00997	wo y3 swine wa te	negative	wo y swine wa te	you y swine wa tee
twi_train_00998	komot 😂 wa sei too much	negative	komot  wa sei too much	Komot wa i too much
twi_train_00999	asem b3m koraa ni you too talk 33	negative	asem bm koraa ni you too talk	A word bm completely i you too talked
twi_train_01000	kwasia statistics bi sei	negative	kwasia statistics bi sei	A KAKWASISTTOTISTI
twi_train_01001	blood pressure 😂😂😂 emom paaa owass y3 school fon nipa din qo ho wose tag names	negative	blood pressure  emom paaa owass y school fon nipa din qo ho wose tag names	Blood Pressure is very much owass we school phone qo ho said
twi_train_01002	eeei ghana we dey mad anaa	negative	eeei ghana we dey mad anaa	Eeei Ghana we dey mad or
twi_train_01003	asem oo bibinii woagyimi saa	negative	asem oo bibinii woagyimi saa	A word oo gyiii you agyegye like that
twi_train_01004	obi se ob3 gyimi aa efa mo ho ben 🤣🤣	negative	obi se ob gyimi aa efa mo ho ben	Someone says ob gyimi aa about you ben ben
twi_train_01005	facebook de asem b3ba	negative	facebook de asem bba	Facebook brings a word to come
twi_train_01006	hw3 ne gyimii bi ur money dey ein pocket	negative	hw ne gyimii bi ur money dey ein pocket	Look at his gyimii some ur money ein pocket
twi_train_01007	ah akoa nu wagyimi anaa achimota forest 🤷🏿‍♂️	negative	ah akoa nu wagyimi anaa achimota forest ‍	Ah servant nu wagyim or achimota Forest
twi_train_01008	arsenal defense no deɛ sɔneɛ paaaa ooo	negative	arsenal defense no deɛ sɔneɛ paaaa ooo	The Arsenal Defense is the only snow
twi_train_01009	akoa y3 fon ad3n ugly and lizards wey dey sell dokono anaa 😹😹😹😹	negative	akoa y fon adn ugly and lizards wey dey sell dokono anaa	The slave is adn ugly and Lizards wey dey doy of a dokono or
twi_train_01010	atadwe wo nana to	negative	atadwe wo nana to	Akwwen your grandmother is to
twi_train_01011	aboooowaaaa me plug nensa ano y3 kama	negative	aboooowaaaa me plug nensa ano y kama	Aoooaaaa my plug i'm dwany.
twi_train_01012	😂😂😂 eii pogba b3 ku nnipa	negative	eii pogba b ku nnipa	Eii pogba b to kill people
twi_train_01013	saa akoa no gyimii apeeetoor ɔno nkoaa nti ɛdin ampaonsah nyɛ me dɛ	negative	saa akoa no gyimii apeeetoor ɔno nkoaa nti ɛdin ampaonsah nyɛ me dɛ	That slave is a
twi_train_01014	3ni3 martial di3 wo b3 br3 🤣🤣🤣	negative	ni martial di wo b br	Ni martal is a b er
twi_train_01015	fa wo toke fi ha ko	negative	fa wo toke fi ha ko	Take your toke out of here to fight
twi_train_01016	ade3 bi mu mmoa paaa	negative	ade bi mu mmoa paaa	The help of something is very popular
twi_train_01017	aboa wonsa sɛ abaa	negative	aboa wonsa sɛ abaa	help wonsa like a stick
twi_train_01018	asɛm bɛn koraa nie😎😎	negative	asɛm bɛn koraa nie	What a story is this
twi_train_01019	nyansa biaaa ni mu	negative	nyansa biaaa ni mu	The biaaa in the yiaaa in
twi_train_01020	pjay wodi asɛm bɛba oo yoo	negative	pjay wodi asɛm bɛba oo yoo	Pjay
twi_train_01021	obaa ɔmpɛ adwarɛ dɛrrr👩🏾‍🦯👩🏾‍🦯👩🏾‍🦯 ɛnfa bi da😂	negative	obaa ɔmpɛ adwarɛ dɛrrr‍‍‍ ɛnfa bi da	The woman doesn't want a pot of pots
